ID;"Product name";"Product price";"Product retailer price";PZN;"Product description";"Product short-name";"Product category";"Product stock level";"Product discounted price";"Discount in %";"Discount absolute";"Adwords keywords";"Link to Product image";"Link to Product";Tags;"Active/Not Active"
AT-P3896066-250ML;"CB12 Mundspülung 250ML";"11.44 EUR";"12.95 EUR";3896066;"Befreit von Mundgeruch";"CB12 Mundspülung";"Zahngesundheit & Mundhygiene > CB12 > Meda > Mundhygiene > Summer Sale 2016";1;"11.44 EUR";13%;"1.51 EUR";"CB12 Mundspülung";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3896066-250ML-17268256.jpg;https://www.vamida.de/cb12-mundspuelung-250ml.html;onSale;Active
AT-P0198172-20ML;"Euphorbium compositum Heel Nasenspray";"7.78 EUR";"10.95 EUR";198172;"Rasch und sanft zur freien Nase";Euphorbium;"Erkältung & Abwehr > Homöopathie > Dr. Peithner > Erkältung > Babys und Kinder";5;"7.78 EUR";41%;"3.17 EUR";Euphorbium;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0198172-20ML-17531145.jpg;https://www.vamida.de/euphorbium-compositum-heel-nasenspray.html;onSale;Active
AT-P3081335-15ML;"Nasmer 3 plus Nasenspray";"5.25 EUR";"8.15 EUR";3081335;"Pflege und Schutz für ein gesundes Durchatmen";"Nasmer 3 plus";"Allergie & Heuschnupfen > Erkältung & Abwehr > Heuschnupfen & Pollenallergie > Erkältung";1;"5.25 EUR";55%;"2.90 EUR";"Nasmer 3 plus";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3081335-15ML-17416419.jpg;https://www.vamida.de/nasmer-3-plus-nasenspray.html;onSale;Active
AT-P1343446-50ST;"Sinupret Dragees";"8.21 EUR";"12.90 EUR";1343446;"Sinupret - die Pflanzenkraft, die Sie wieder durchatmen lässt";Sinupret;"Erkältung & Abwehr > Sinupret > Erkältung";1;"8.21 EUR";57%;"4.69 EUR";Sinupret;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1343446-50ST-17422257.jpg;https://www.vamida.de/sinupret-dragees.html;onSale;Active
AT-P3821039-30ST;"Florea Kapseln";"16.43 EUR";"18.90 EUR";3821039;"Probiotikum für die Frau, das den Darm in Form bringt";Florea;"Für Sie & Ihn > Die Frau in den Wechseljahren > Frauengesundheit > Verdauung > Nahrungsergänzungsmittel";6;"16.43 EUR";15%;"2.47 EUR";Florea;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/f/l/florea-kapseln-30st-3821039-uni-1.jpg;https://www.vamida.de/florea-kapseln.html;onSale;Active
AT-P2001067-7ML;"Bepanthol pflegende Lippencreme";"4.35 EUR";"5.70 EUR";2001067;"Intensive Pflege für raue, rissige Lippen - von Bayer";"Bepanthol Lip";"Kosmetik & Pflegeprodukte > Bepanthen > Bayer > Kosmetik > Körperpflege > Summer Sale 2016";1;"4.35 EUR";31%;"1.35 EUR";"Bepanthol Lip";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2001067-7ML-17092682.jpg;https://www.vamida.de/bepanthol-pflegende-lippencreme-7ml.html;onSale;Active
AT-P3170487-40ST;"Padma Nervotonin 40ST";"17.19 EUR";"17.90 EUR";3170487;"Tibetische Kräuter für starke Nerven";"Padma Nervotonin";"Beruhigung, Schlaf & Nerven > Naturheilmittel > Padma > Entspannung > Schlaf > Hausmittel";39;"17.19 EUR";4%;"0.71 EUR";"Padma Nervotonin";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/4/0/40-nervotonin-tp.jpg;https://www.vamida.de/padma-nervotonin-40st.html;onSale;Active
AT-P3461078-120ST;"Padma Hepaten";"27.01 EUR";"34.90 EUR";3461078;"Tibetische Kräuterrezeptur für eine Entgiftung des Körpers";"Padma Hepaten";"Magen & Darm > Naturheilmittel > Padma > Leber & Galle > Körperpflege > Hausmittel > Verdauung > Leber & Galle";6;"27.01 EUR";29%;"7.89 EUR";"Padma Hepaten";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/1/2/120_padma_hepaten_klein.jpg;https://www.vamida.de/padma-hepaten-120st.html;onSale;Active
AT-P2886522-40ST;"Padma Digestin";"15.41 EUR";"17.90 EUR";2886522;"Für eine gesunde Verdauung dank tibetischer Heilkunst";"Padma Digestin";"Magen & Darm > Naturheilmittel > Padma > Geschenkideen zum Muttertag > Körperpflege > Hausmittel > Verdauung";9;"15.41 EUR";16%;"2.49 EUR";"Padma Digestin";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/1/b/1bb49eb1-ee07-4f12-a9b2-8079d3b565b3.jpg;https://www.vamida.de/padma-digestin-40st.html;onSale;Active
AT-P2457169-40ML;"Korodin Herz-Kreislauf-Tropfen 40ML";"11.23 EUR";"15.25 EUR";2457169;"Therapie bei Schwindelge- fühlen und zu niederem Blutdruc";Korodin;"Herz, Kreislauf & Gefäße > Herz-Kreislauf > Nahrungsergänzungsmittel";3;"11.23 EUR";36%;"4.02 EUR";Korodin;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2457169-40ML-17721035.jpg;https://www.vamida.de/korodin-herz-kreislauf-tropfen-40ml.html;onSale;Active
AT-P0041269-50ST;"Pankreoflat Dragees";"9.99 EUR";"13.90 EUR";41269;"Die Hilfe bei Völlegefühl und Blähungen";Pankreoflat;"Magen & Darm > Verdauung";12;"9.99 EUR";39%;"3.91 EUR";Pankreoflat;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0041269-50ST-18209617.jpg;https://www.vamida.de/pankreoflat-dragees-50st.html;onSale;Active
AT-P1283313-180ML;"Regaine 2% Lösung 180ML";"82.21 EUR";"89.50 EUR";1283313;"Dauerhafte Hilfe bei beginnendem Haarausfall";Regaine;"Für Sie & Ihn > Haut, Haare & Nägel > Männergesundheit > Frauengesundheit > Haut Haare & Nägel";0;"82.21 EUR";9%;"7.29 EUR";Regaine;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/images/catalog/product/placeholder/image.jpg;https://www.vamida.de/regaine-2-losung-180ml.html;onSale;Active
AT-P1276678-60ML;"Regaine 2% Lösung 60ML";"31.36 EUR";"37.20 EUR";1276678;"Dauerhafte Hilfe bei beginnendem Haarausfall";Regaine;"Für Sie & Ihn > Haut, Haare & Nägel > Männergesundheit > Frauengesundheit > Haut Haare & Nägel > Summer Sale 2016";0;"31.36 EUR";19%;"5.84 EUR";Regaine;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1276678-60ML-17168191.jpg;https://www.vamida.de/regaine-2-losung-60ml.html;onSale;Active
AT-P0047220-10ML;"Pyralvex Lösung";"6.05 EUR";"8.60 EUR";47220;"Pyralvex: Das Mundthera- peutikum auf pflanzlicher Basis";Pyralvex;"Zahngesundheit & Mundhygiene > Meda > Erkältung";6;"6.05 EUR";42%;"2.55 EUR";Pyralvex;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0047220-10ML-18108608.jpg;https://www.vamida.de/pyralvex-losung.html;onSale;Active
AT-P3780889-200ST;"Padma Circosan 200ST";"47.59 EUR";"59.95 EUR";3780889;"Tibetische Kräuter für eine bessere Durchblutung";"Padma Circosan";"Herz, Kreislauf & Gefäße > Naturheilmittel > Padma > Black Friday Sale 2013 bei Vamida > Geschenkideen zum Muttertag > Hausmittel > Herz-Kreislauf > Blutgefäße";1;"47.59 EUR";26%;"12.36 EUR";"Padma Circosan";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/2/0/200_padma_circosan_klein.jpg;https://www.vamida.de/padma-circosan-200st.html;onSale;Active
AT-P3780872-60ST;"Padma Circosan 60ST";"19.46 EUR";"23.95 EUR";3780872;"Tibetische Kräuter für eine bessere Durchblutung";"Padma Circosan";"Herz, Kreislauf & Gefäße > Naturheilmittel > Padma > Black Friday Sale 2013 bei Vamida > Geschenkideen zum Muttertag > Hausmittel > Herz-Kreislauf > Blutgefäße > Summer Sale 2016";0;"19.46 EUR";23%;"4.49 EUR";"Padma Circosan";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/6/0/60-circosan.jpg;https://www.vamida.de/padma-circosan-60st.html;onSale;Active
AT-P0752013-50ML;"Similasan Tropfen gegen Haarausfall und brüchige Nägel";"10.48 EUR";"13.90 EUR";752013;"Stärkt Haare und Nägel!";Similasan;"Haut, Haare & Nägel > Naturheilmittel > Homöopathie > Similasan > Haut Haare & Nägel > homöopathische Mittel";3;"10.48 EUR";33%;"3.42 EUR";Similasan;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0752013-50ML-16482316.jpg;https://www.vamida.de/similasan-tropfen-gegen-haarausfall-und-bruchige-nagel.html;onSale;Active
AT-P0549387-50ML;"Similasan Tropfen gegen Grippe - AUFGELASSEN";"11.82 EUR";"13.90 EUR";549387;;"Similasan Tropfen gegen Grippe - AUFGELASSEN";"Erkältung & Abwehr > Naturheilmittel > Homöopathie > Similasan";0;"11.82 EUR";18%;"2.09 EUR";;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0549387-50ML-16482154.jpg;https://www.vamida.de/similasan-tropfen-gegen-grippe.html;onSale;"Not Active"
AT-P3945066-230ML;"Sanostol Multivitamin Sirup 230ML";"11.89 EUR";"14.90 EUR";3945066;"Der gesunde Vitamin-Cocktail für die ganze Familie";Sanostol;"Nahrungsergänzung & Vitalität > Sanostol > Erkältung > Nahrungsergänzungsmittel > Summer Sale 2016";1;"11.89 EUR";25%;"3.01 EUR";Sanostol;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3945066-230ML-16480708.jpg;https://www.vamida.de/sanostol-multivitamin-sirup-230ml.html;onSale;Active
AT-P3945089-230ML;"Sanostol Multivitamin Sirup ohne Zuckerzusatz 230ML";"11.89 EUR";"14.90 EUR";3945089;"Leckere Vitaminkombination ohne Zuckerzusatz";Sanostol;"Nahrungsergänzung & Vitalität > Sanostol > Erkältung > Nahrungsergänzungsmittel > Summer Sale 2016";0;"11.89 EUR";25%;"3.01 EUR";Sanostol;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3945089-230ML-16480758.jpg;https://www.vamida.de/sanostol-multivitamin-sirup-ohne-zuckerzusatz-230ml.html;onSale;Active
AT-P3945020-460ML;"Sanostol Multivitamin Sirup 460ML";"16.68 EUR";"20.90 EUR";3945020;"Der gesunde Vitamin-Cocktail für die ganze Familie";Sanostol;"Nahrungsergänzung & Vitalität > Sanostol > Erkältung > Nahrungsergänzungsmittel";0;"16.68 EUR";25%;"4.22 EUR";Sanostol;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3945020-460ML-16480742.jpg;https://www.vamida.de/sanostol-multivitamin-sirup-460ml.html;onSale;Active
AT-P3945043-460ML;"Sanostol Multivitamin Sirup ohne Zuckerzusatz 460ML";"16.68 EUR";"20.90 EUR";3945043;"Leckere Vitaminkombination ohne Zuckerzusatz";Sanostol;"Nahrungsergänzung & Vitalität > Sanostol > Erkältung > Nahrungsergänzungsmittel";1;"16.68 EUR";25%;"4.22 EUR";Sanostol;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3945043-460ML-16480750.jpg;https://www.vamida.de/sanostol-multivitamin-sirup-ohne-zuckerzusatz-460ml.html;onSale;Active
AT-P2433631-20ST;"ratioAllerg Filmtabletten 20ST";"8.86 EUR";"10.90 EUR";2433631;"Bekämpft zuverlässig allergische Reaktionen";ratioAllerg;"Allergie & Heuschnupfen > Ratiopharm > Heuschnupfen & Pollenallergie > Hausmittel";2;"8.86 EUR";23%;"2.04 EUR";ratioAllerg;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2433631-20ST-17940961.jpg;https://www.vamida.de/ratioallerg-filmtabletten-20st.html;onSale;Active
AT-P2438901-50ML;"Echinaforce A.Vogel Tropfen 50ML";"8.64 EUR";"9.90 EUR";2438901;"Aktiviert das Immunsystem";Echinaforce;"Erkältung & Abwehr > A.Vogel > Erkältung";0;"8.64 EUR";15%;"1.26 EUR";Echinaforce;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2438901-50ML-18206691.jpg;https://www.vamida.de/echinaforce-a-vogel-tropfen.html;onSale;Active
AT-P0655273-100ML;"Metavirulent Tropfen 100ML";"15.64 EUR";"19.90 EUR";655273;"Metavirulent: Die pflanzliche Bekämpfung grippaler Infekte";Metavirulent;"Erkältung & Abwehr > Naturheilmittel > Homöopathie > Erkältung > homöopathische Mittel";6;"15.64 EUR";27%;"4.26 EUR";Metavirulent;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0655273-100ML-17281720.jpg;https://www.vamida.de/metavirulent-tropfen-100ml.html;onSale;Active
AT-P3482620-4G;"Bepanthol Lipstick UV 30";"4.98 EUR";"6.40 EUR";3482620;"Regeneriert raue, spröde und trockene Lippen";"Bepanthol Lipstick";"Kosmetik & Pflegeprodukte > Sonnenschutz > Reiseapotheke > Bepanthen > Frisch durch den Sommer > Bayer > Wintersport & Ski-Urlaub > Sonnenschutzmittel > Kosmetik > Körperpflege";0;"4.98 EUR";29%;"1.42 EUR";"Bepanthol Lipstick";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3482620-4G-18283577.jpg;https://www.vamida.de/bepanthol-lipstick-uv-30.html;onSale;Active
AT-P3117010-23ML;"Snoreeze Rachenspray";"18.54 EUR";"22.75 EUR";3117010;"Schnarch-Stopp für eine ruhige Nacht";Snoreeze;"Beruhigung, Schlaf & Nerven > Erkältung & Abwehr > Madaus > Erkältung > Körperpflege > Schlaf";2;"18.54 EUR";23%;"4.21 EUR";Snoreeze;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3117010-23ML-16484449.jpg;https://www.vamida.de/snoreeze-rachenspray.html;onSale;Active
AT-P2426772-50ST;"Echinacea ratiopharm Tabletten - AUFGELASSEN";"14.27 EUR";"13.75 EUR";2426772;;"Echinacea ratiopharm Tabletten - AUFGELASSEN";"Erkältung & Abwehr > Ratiopharm > Erkältung";0;"14.27 EUR";0%;"0.00 EUR";;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P2426772-50ST-17939180.jpg;https://www.vamida.de/echinacea-ratiopharm-tabletten.html;onSale;"Not Active"
AT-P1344351-20ST;"Dorithricin Halstabletten";"5.02 EUR";"6.70 EUR";1344351;"Lindert Halsentzündungen und Schluckbeschwerden";Dorithricin;"Zahngesundheit & Mundhygiene > Reiseapotheke > Erkältung > Babys und Kinder";1;"5.02 EUR";33%;"1.68 EUR";Dorithricin;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1344351-20ST-17406287.jpg;https://www.vamida.de/dorithricin-halstabletten.html;onSale;Active
AT-P3435879-90ST;"Supradyn Active Q10 - Tabletten 90ST";"28.16 EUR";"34.90 EUR";3435879;"Täglich Supradyn Active Q10 für mehr Energie";Supradyn;"Nahrungsergänzung & Vitalität > Supradyn > Bayer > Geschenkideen zum Muttertag > Nahrungsergänzungsmittel";1;"28.16 EUR";24%;"6.74 EUR";Supradyn;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3435879-90ST-16484748.jpg;https://www.vamida.de/supradyn-active-q10-tabletten-90st.html;onSale;Active
AT-P3435862-30ST;"Supradyn Active Q10 - Tabletten 30ST";"11.13 EUR";"14.70 EUR";3435862;"Täglich Supradyn Active Q10 für mehr Energie";Supradyn;"Nahrungsergänzung & Vitalität > Supradyn > Bayer > Geschenkideen zum Muttertag > Nahrungsergänzungsmittel";3;"11.13 EUR";32%;"3.57 EUR";Supradyn;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3435862-30ST-16484853.jpg;https://www.vamida.de/supradyn-active-q10-tabletten-30st.html;onSale;Active
AT-P3435885-30ST;"Supradyn Active Q10 - Brausetabletten";"15.87 EUR";"19.95 EUR";3435885;"Täglich Supradyn Active Q10 für mehr Energie";Supradyn;"Nahrungsergänzung & Vitalität > Supradyn > Bayer > Nahrungsergänzungsmittel";5;"15.87 EUR";26%;"4.08 EUR";Supradyn;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3435885-30ST-16484629.jpg;https://www.vamida.de/supradyn-active-q10-brausetabletten.html;onSale;Active
AT-P3516388-100ML;"Sanvita Dolorex Spray 100ML";"11.73 EUR";"16.30 EUR";3516388;"Schnelle Hilfe bei Sport- verletzungen, Verstauchungen";Sanvita;"Rücken, Gelenke & Muskeln > Sanvita > Sport & Fitness > Arthrose und Arthritis > Schmerzmittel";3;"11.73 EUR";39%;"4.57 EUR";Sanvita;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3516388-100ML-18106464.jpg;https://www.vamida.de/sanvita-dolorex-spray-100ml.html;onSale;Active
AT-P3886300-20ST;"Dr. Kottas Zinnkrauttee";"3.56 EUR";"3.90 EUR";3886300;"Der Arzneitee zur Linderung leichter Harnwegsbeschwerden";"Dr. Kottas";"Niere & Blase > Dr. Kottas > Erkältung > Niere & blase > gesunde Nahrungsmittel > Summer Sale 2016";0;"3.56 EUR";10%;"0.34 EUR";"Dr. Kottas";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3886300-20ST-19395292.jpg;https://www.vamida.de/dr-kottas-zinnkrauttee-20st.html;onSale;Active
AT-P3886079-20ST;"Dr. Kottas Sodbrennentee";"4.21 EUR";"4.90 EUR";3886079;"Arzneitee hilft zuverlässig bei Sodbrennen";"Dr. Kottas";"Magen & Darm > Dr. Kottas > Verdauung > gesunde Nahrungsmittel";4;"4.21 EUR";16%;"0.69 EUR";"Dr. Kottas";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3886079-20ST-19395161.jpg;https://www.vamida.de/dr-kottas-sodbrennentee-20st.html;onSale;Active
AT-P3886240-20ST;"Dr. Kottas Schafgarbentee";"3.56 EUR";"3.90 EUR";3886240;"Krampflindernde Teespezialität für den Magen";"Dr. Kottas";"Magen & Darm > Dr. Kottas > Verdauung > gesunde Nahrungsmittel";0;"3.56 EUR";10%;"0.34 EUR";"Dr. Kottas";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3886240-20ST-19395189.jpg;https://www.vamida.de/dr-kottas-schafgarbentee-20st.html;onSale;Active
AT-P3886168-20ST;"Dr. Kottas Johanniskrauttee";"3.56 EUR";"3.90 EUR";3886168;"Arzneitee bei nervöser Unruhe und depressiven Verstimmungen";"Dr. Kottas";"Beruhigung, Schlaf & Nerven > Dr. Kottas > Schlaf > leistungssteigernde Mittel > gesunde Nahrungsmittel";1;"3.56 EUR";10%;"0.34 EUR";"Dr. Kottas";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3886168-20ST-19395306.jpg;https://www.vamida.de/dr-kottas-johanniskrauttee-20st.html;onSale;Active
AT-P3818474-20ML;"Otrisal Baby Nasenspray";"5.50 EUR";"8.60 EUR";3818474;"Befeuchtet und heilt auf schonende Weis";"Otrisal Baby";"Allergie & Heuschnupfen > Erkältung & Abwehr > Schwangerschaft & Baby > Erkältung > Schwangerschaft > Babys und Kinder";2;"5.50 EUR";56%;"3.10 EUR";"Otrisal Baby";https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3818474-20ML-18209407.jpg;https://www.vamida.de/otrisal-baby-nasenspray.html;onSale;Active
AT-P3758298-30G;"Heumann Bronchialtee Solubifix";"4.52 EUR";"5.95 EUR";3758298;"Befreit die Atemwege und lindert den Hustenreiz";Solubifix;"Erkältung & Abwehr > Heumann > Wintersport & Ski-Urlaub > Erkältung > gesunde Nahrungsmittel > Summer Sale 2016";0;"4.52 EUR";32%;"1.43 EUR";Solubifix;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3758298-30G-17281542.jpg;https://www.vamida.de/heumann-bronchialtee-solubifix.html;onSale;Active
AT-P3529468-30G;"Heumann Blasen- und Nierentee Solubitrat";"5.29 EUR";"9.95 EUR";3529468;"Heumann Blasen - und Nierentee - gegen Harnwegsinfekte";Solubitrat;"Niere & Blase > Heumann > Wintersport & Ski-Urlaub > Erkältung > Niere & blase > gesunde Nahrungsmittel";2;"5.29 EUR";88%;"4.66 EUR";Solubitrat;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P3529468-30G-17281396.jpg;https://www.vamida.de/heumann-blasen-und-nierentee-solubitrat.html;onSale;Active
AT-P0502078-150ML;"Bekunis Tassenfertiger Tee";"4.09 EUR";"5.70 EUR";502078;"Hilft auf bewährte und naturheilkundliche Art";Bekunis;"Magen & Darm > Bekunis > Verdauung > gesunde Nahrungsmittel";0;"4.09 EUR";39%;"1.61 EUR";Bekunis;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0502078-150ML-18203133.jpg;https://www.vamida.de/bekunis-tassenfertiger-tee.html;onSale;Active
AT-P0006296-80G;"Bekunis Kräutertee 80g";"3.39 EUR";"5.00 EUR";6296;"Mit bewährten Methoden hilft er zuverlässig bei Verstopfung";Bekunis;"Magen & Darm > Bekunis > Abverkauf > Verdauung > gesunde Nahrungsmittel > Summer Sale 2016";1;"3.39 EUR";47%;"1.61 EUR";Bekunis;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0006296-80G-18106154.jpg;https://www.vamida.de/bekunis-krautertee-80g.html;onSale;Active
AT-P0072962-100ST;"Bekunis Dragees 100ST";"6.36 EUR";"9.25 EUR";72962;"Pflanzlich und lösen schonend und sanft Verstopfungen";Bekunis;"Magen & Darm > Bekunis > Verdauung";12;"6.36 EUR";45%;"2.89 EUR";Bekunis;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P0072962-100ST-18106073.jpg;https://www.vamida.de/bekunis-dragees-100st.html;onSale;Active
AT-P1759566-75ML;"Meridol Zahnpasta";"3.11 EUR";"3.62 EUR";1759566;"Der tägliche Schutz für empfindliches Zahnfleisch";Meridol;"Zahngesundheit & Mundhygiene > Mundhygiene";6;"3.11 EUR";16%;"0.51 EUR";Meridol;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/A/T/AT-P1759566-75ML-18107598.jpg;https://www.vamida.de/meridol-zahnpasta.html;onSale;Active
AT-P2865543-50G;"Murnauer`s Bachblüten Original Bonbons nach dr. Bach";"6.43 EUR";"7.15 EUR";2865543;"Wohltuende Entspannung in belastenden Momenten";Bachblüten;"Naturheilmittel > Bach Original > Merz > Wintersport & Ski-Urlaub > Körperpflege > Entspannung > Schlaf > homöopathische Mittel";2;"6.43 EUR";11%;"0.72 EUR";Bachblüten;https://www.vamida.at/media/catalog/product/cache/0/image/400x365/9df78eab33525d08d6e5fb8d27136e95/images/catalog/product/placeholder/image.jpg;https://www.vamida.de/murnauers-bachbluten-original-bonbons-nach-dr-bach.html;onSale;Active
